time;open;high;low;close;Volume
"2025-05-22 08:00:00";0.3409654272;0.4138542376;0.3393529707;0.3850020475;125161729.13
"2025-05-23 08:00:00";0.3850320475;0.4086644416;0.3671963872;0.3866293701;113850516.08
"2025-05-24 08:00:00";0.3863941037;0.4314518038;0.3863514317;0.4275169969;100639200.46
"2025-05-25 08:00:00";0.4275169969;0.4582095765;0.4256958082;0.4384759787;141848384.89
"2025-05-26 08:00:00";0.4384759787;0.4635209467;0.410018699;0.4180961131;92703871.9
"2025-05-27 08:00:00";0.4180961131;0.4453456635;0.4081320063;0.4211217476;80831214.29
"2025-05-28 08:00:00";0.4211217476;0.4591064107;0.4153883337;0.4170307602;80307792.04
"2025-05-29 08:00:00";0.4170307602;0.4392946173;0.3818836579;0.3855174904;72226677.9
"2025-05-30 08:00:00";0.3855151219;0.3878164362;0.344141037;0.3545994828;73922908.93
"2025-05-31 08:00:00";0.3545997131;0.3561395798;0.3177112376;0.3437510485;80379203.83
"2025-06-01 08:00:00";0.3437660485;0.359580355;0.3327590202;0.3569815065;52989869.22
"2025-06-02 08:00:00";0.356957697;0.417024457;0.3419454102;0.4136921877;124530493.7
"2025-06-03 08:00:00";0.4136921877;0.4564256685;0.4132296024;0.4152047747;131770927.7
"2025-06-04 08:00:00";0.4152047747;0.4297805267;0.4033718407;0.4089963835;74153241.88
"2025-06-05 08:00:00";0.4089963835;0.4179894244;0.3522834385;0.3564440719;73831991.55
"2025-06-06 08:00:00";0.3564440719;0.4141349774;0.351292989;0.4061217074;103736670.95
"2025-06-07 08:00:00";0.4061398513;0.4290819571;0.4006687918;0.4202451394;78654168.51
"2025-06-08 08:00:00";0.4202451394;0.4283287631;0.3985454343;0.4035886304;50179412.33
"2025-06-09 08:00:00";0.4035886304;0.4444952503;0.388787524;0.4373964135;75429970.07
"2025-06-10 08:00:00";0.4373611194;0.4919982783;0.424424158;0.4859676316;122280250.39
"2025-06-11 08:00:00";0.4859676316;0.5331314979;0.4774194858;0.4963216971;116350704.2
"2025-06-12 08:00:00";0.4963216971;0.5304059434;0.4780475315;0.4814687937;110212730.68
"2025-06-13 08:00:00";0.4814687937;0.5000001076;0.452436227;0.4940246047;110108657.69
"2025-06-14 08:00:00";0.4940546047;0.4943621818;0.4580073642;0.4674862446;59026533.35
"2025-06-15 08:00:00";0.4674862446;0.5010602224;0.4566220032;0.4975486736;55236619.82
"2025-06-16 08:00:00";0.4974892531;0.5535252282;0.481431487;0.5239952194;121023341.05
"2025-06-17 08:00:00";0.5239990973;0.5534481815;0.4988643501;0.5091997622;118380971.74
"2025-06-18 08:00:00";0.5091997754;0.523980234;0.487087865;0.5121855543;99590240.22
"2025-06-19 08:00:00";0.5121855543;0.5282753013;0.4693632077;0.4794253467;70057517.38
"2025-06-20 08:00:00";0.4794256922;0.5032405718;0.4486176422;0.4501300228;74788350.46
"2025-06-21 08:00:00";0.4501300228;0.4554655497;0.4181489386;0.428760663;52037552.25
"2025-06-22 08:00:00";0.428805663;0.4563709554;0.3943173007;0.4338102825;97585458.37
"2025-06-23 08:00:00";0.4338102825;0.4964154793;0.4265189854;0.4926602802;147219829.56
"2025-06-24 08:00:00";0.4926602802;0.5664004628;0.4832099389;0.564690043;119105928.96
"2025-06-25 08:00:00";0.564690043;0.6574133348;0.5609228983;0.5743109487;240958446.84
"2025-06-26 08:00:00";0.5743109487;0.6242285434;0.5736927436;0.5932870941;132113845.75
"2025-06-27 08:00:00";0.5932870941;0.6235240162;0.5812624121;0.5853706148;122025897.66
"2025-06-28 08:00:00";0.5853706148;0.6262604096;0.5567582158;0.6261842324;91881670.39
"2025-06-29 08:00:00";0.6263148254;0.6370012735;0.5875202555;0.6048979009;102110367.85
"2025-06-30 08:00:00";0.6048979009;0.6048979009;0.532682803;0.5421598474;103337133.7
"2025-07-01 08:00:00";0.5421561437;0.5491316786;0.5003307017;0.5040077204;93822654.09
"2025-07-02 08:00:00";0.5040031749;0.5720910824;0.4932242441;0.539078394;136657551.8
"2025-07-03 08:00:00";0.5391432775;0.5634670975;0.5110468524;0.5129549216;98721662.65
"2025-07-04 08:00:00";0.5129715883;0.5547891648;0.5112951328;0.5372563889;98118800.34
"2025-07-05 08:00:00";0.5372861292;0.5657534432;0.5254294337;0.5514174797;69148310.65
"2025-07-06 08:00:00";0.5513555729;0.5765711955;0.5354089246;0.55825071;49631015.34
"2025-07-07 08:00:00";0.5582649957;0.563882922;0.5133603512;0.516219722;65030269.46
"2025-07-08 08:00:00";0.5162238887;0.5271272937;0.493128565;0.5095049699;68113057.14
"2025-07-09 08:00:00";0.5095049699;0.5333334166;0.5012158898;0.5243113837;54501109.14
"2025-07-10 08:00:00";0.5243113837;0.526556709;0.4644027493;0.4941130204;142390944.96
"2025-07-11 08:00:00";0.4941130204;0.5799058816;0.4865535005;0.5341837292;176481437.03
"2025-07-12 08:00:00";0.5341837292;0.5418368982;0.479090701;0.497576258;87492636.48
"2025-07-13 08:00:00";0.497576258;0.4995930854;0.4791700513;0.4933354718;82829340.45
"2025-07-14 08:00:00";0.4933354718;0.5326631739;0.4357258733;0.438717837;143343661.47
"2025-07-15 08:00:00";0.438717837;0.4637911847;0.4337802839;0.4580142181;101952147.09
"2025-07-16 08:00:00";0.4580142181;0.5028989762;0.4484907951;0.4808933442;129092431.75
"2025-07-17 08:00:00";0.4808933442;0.4928438036;0.4309694895;0.4349522725;106853955.3
"2025-07-18 08:00:00";0.4349072725;0.4648416515;0.4044648158;0.4229906974;111516380.35
"2025-07-19 08:00:00";0.422992312;0.4307803021;0.4131760662;0.4274976856;34685305.37
"2025-07-20 08:00:00";0.4274871593;0.4443628433;0.4143751862;0.4168415787;62222866.91
"2025-07-21 08:00:00";0.4168415787;0.4278890055;0.4040689434;0.4197145437;74517502.15
"2025-07-22 08:00:00";0.4197145437;0.4598768965;0.4159483857;0.4422978246;128117103.42
"2025-07-23 08:00:00";0.4423178246;0.4695021086;0.4244032821;0.444589577;104022737.93
"2025-07-24 08:00:00";0.4445481339;0.5336289639;0.4389313225;0.4821100973;225027194.24
"2025-07-25 08:00:00";0.4821100973;0.652319026;0.4715970044;0.5800529001;906059223.92
"2025-07-26 08:00:00";0.5800165365;0.5800441938;0.5409315265;0.5543514538;155311139.14
"2025-07-27 08:00:00";0.554356717;0.5759929607;0.5427632949;0.5610995219;94446114.36
"2025-07-28 08:00:00";0.5610995219;0.561952071;0.495898337;0.4961319258;109104758.38
"2025-07-29 08:00:00";0.4961500261;0.5179318636;0.4593838514;0.4739790824;105924637.31
"2025-07-30 08:00:00";0.4739790824;0.4742207642;0.4330673151;0.4513869384;97745946
"2025-07-31 08:00:00";0.4513869384;0.4654037689;0.4096219706;0.413703961;83741891.29
"2025-08-01 08:00:00";0.4136812337;0.4373599276;0.3984754466;0.4255483036;125382729.34
"2025-08-02 08:00:00";0.4255524703;0.4299973823;0.3861020348;0.4048956203;67502087.56
"2025-08-03 08:00:00";0.4048956203;0.4297777882;0.400957676;0.4178123695;60138080.68
"2025-08-04 08:00:00";0.4178123695;0.4486223937;0.4173814469;0.4409520726;106629331.44
"2025-08-05 08:00:00";0.4409920726;0.4637935218;0.4193588869;0.4637935218;102002670.99
"2025-08-06 08:00:00";0.4637935218;0.4897974039;0.4400399166;0.4753189639;130978482.34
"2025-08-07 08:00:00";0.4753189639;0.5163019929;0.4684035103;0.5000402369;107106104.28
"2025-08-08 08:00:00";0.5000402369;0.5145041652;0.4794915145;0.4980006991;68682377.33
"2025-08-09 08:00:00";0.4979326991;0.5139039577;0.4832822726;0.5068314916;66302797.46
"2025-08-10 08:00:00";0.5068314916;0.5144613451;0.4854791833;0.508859068;62404895.99
"2025-08-11 08:00:00";0.508859068;0.5330342005;0.4939544846;0.4951055752;75815806.36
"2025-08-12 08:00:00";0.4951055752;0.5005523932;0.4623185105;0.4687881405;76111707.83
"2025-08-13 08:00:00";0.4687881405;0.473704858;0.4479384931;0.472781262;71073178.92
"2025-08-14 08:00:00";0.4727802874;0.4727978115;0.4259449713;0.4310452191;57120908.52
"2025-08-15 08:00:00";0.4310452191;0.4424543668;0.4115419717;0.4237344394;37582667.7
"2025-08-16 08:00:00";0.4237344394;0.4416705717;0.4236638292;0.4354018105;23052219.26
"2025-08-17 08:00:00";0.4354018105;0.4507781788;0.4343961881;0.4360423766;32772390.28
"2025-08-18 08:00:00";0.4360306432;0.4360548753;0.4105600621;0.4212435535;35669622.84
"2025-08-19 08:00:00";0.4212435535;0.427202976;0.4001126113;0.4019197623;33787903.21
"2025-08-20 08:00:00";0.4019324695;0.4246306531;0.4013444089;0.41727069;39430671.4
"2025-08-21 08:00:00";0.41727069;0.4173244723;0.4042669175;0.4078754653;32756633.42
"2025-08-22 08:00:00";0.4078754653;0.4413176781;0.3914676826;0.436147039;48714558.41
"2025-08-23 08:00:00";0.436147039;0.4637088517;0.421539417;0.4636796202;52747252.1
"2025-08-24 08:00:00";0.4637255494;0.4931238983;0.4387039521;0.4413470088;103052913.63
"2025-08-25 08:00:00";0.4413553421;0.4418132071;0.3877812983;0.395858095;56822534.8
"2025-08-26 08:00:00";0.3958528319;0.4171853724;0.3912995676;0.4135287519;39304465.22
"2025-08-27 08:00:00";0.4134903838;0.4700081168;0.4133352249;0.4432241905;150059483.92
"2025-08-28 08:00:00";0.4432241905;0.4679955521;0.4315316756;0.4430017653;62785201.06
"2025-08-29 08:00:00";0.4429962888;0.4668320255;0.4349527088;0.4568073323;90437879.79
"2025-08-30 08:00:00";0.4568116801;0.4782584206;0.4472266686;0.4720940893;48141093.36
"2025-08-31 08:00:00";0.4721420893;0.4754361689;0.4496060604;0.4496325292;29985250.82
"2025-09-01 08:00:00";0.4496325292;0.483140888;0.4416930654;0.4502524636;106395206.69
"2025-09-02 08:00:00";0.4502561673;0.463957059;0.4375128562;0.4560337991;57529954.08
"2025-09-03 08:00:00";0.4560297991;0.5041245629;0.45356917;0.4950064161;92501366.5
"2025-09-04 08:00:00";0.4950064161;0.5047935951;0.4700259198;0.4766030365;67610141.18
"2025-09-05 08:00:00";0.4766077984;0.5254547509;0.4766077984;0.5012941284;107132858.87
"2025-09-06 08:00:00";0.5012941284;0.5276148756;0.4929333243;0.4959596345;66963835.73
"2025-09-07 08:00:00";0.4959596345;0.503577041;0.4835291715;0.486120038;35663036.2
"2025-09-08 08:00:00";0.486120038;0.4978532703;0.4780314296;0.488317002;43090391.26
"2025-09-09 08:00:00";0.488317002;0.4902478167;0.4572570589;0.4592637234;45012594.18
"2025-09-10 08:00:00";0.4592437234;0.4645391134;0.4373315244;0.442847268;41823189.13
"2025-09-11 08:00:00";0.442847268;0.4659771612;0.442847268;0.4659695932;32287400.24
"2025-09-12 08:00:00";0.465973941;0.4820063157;0.4549116563;0.4775709501;31395241.58
"2025-09-13 08:00:00";0.4775709501;0.4884656885;0.4672373883;0.4703888027;30380519.95
"2025-09-14 08:00:00";0.4703888027;0.4771556882;0.4535559673;0.4586935753;28279796.94
"2025-09-15 08:00:00";0.4586769086;0.4619207772;0.4264796048;0.4406585421;35053557.78
"2025-09-16 08:00:00";0.4406585421;0.4411151036;0.4249885732;0.4379182311;33157458.81
"2025-09-17 08:00:00";0.4379136857;0.4516422918;0.428035453;0.4466121495;35855527.74
"2025-09-18 08:00:00";0.4466121495;0.4606210141;0.4413115339;0.4450861325;33496065.6
"2025-09-19 08:00:00";0.4450861325;0.4496976432;0.4240802073;0.4264525558;30981168.97
"2025-09-20 08:00:00";0.4264525558;0.4341594287;0.4236037905;0.4286985662;19692356.28
"2025-09-21 08:00:00";0.4286985662;0.4325281784;0.4202304207;0.4206009572;21771252.51
"2025-09-22 08:00:00";0.4205969572;0.422285272;0.3943426597;0.4069973904;42731538.35
"2025-09-23 08:00:00";0.4069973904;0.4088969127;0.3960969579;0.4022974313;28199096.19
"2025-09-24 08:00:00";0.4022974313;0.4214895445;0.3948065353;0.4102064574;29700755.02
"2025-09-25 08:00:00";0.4102064574;0.4102064574;0.3730985174;0.3743247203;43450548.3
"2025-09-26 08:00:00";0.3743247203;0.3891756712;0.3720076082;0.3883263446;26053023.35
"2025-09-27 08:00:00";0.3883263446;0.389718031;0.3748948745;0.3794510623;11370361.78
"2025-09-28 08:00:00";0.3794510623;0.3913686989;0.3693928524;0.3911246885;17562582.9
"2025-09-29 08:00:00";0.3911206885;0.3959917075;0.3790957763;0.3895877731;22279476.48
"2025-09-30 08:00:00";0.3895877731;0.3903862697;0.3676329742;0.3781934475;25824072.38
"2025-10-01 08:00:00";0.3781934475;0.4088038035;0.3704556596;0.4068749057;28843877.17
"2025-10-02 08:00:00";0.406831948;0.417008443;0.4011187414;0.4085898762;27494554.9
"2025-10-03 08:00:00";0.4085898762;0.4326371523;0.3983391731;0.4234918167;35127742.25
"2025-10-04 08:00:00";0.4234918167;0.42794379;0.4036761497;0.4115829979;22917121.27
"2025-10-05 08:00:00";0.4115751235;0.428971436;0.4067210549;0.4104698572;27244843.37
"2025-10-06 08:00:00";0.4104698572;0.4267426693;0.4046416274;0.4185810312;26574476.47
"2025-10-07 08:00:00";0.4185810312;0.4242307906;0.3901069209;0.3901380796;28199932.9
"2025-10-08 08:00:00";0.3901380796;0.4128697204;0.3875055823;0.4060576953;25248150.61
"2025-10-09 08:00:00";0.4060576953;0.4078393043;0.3849177303;0.3909284732;24249347.98
"2025-10-10 08:00:00";0.3909267034;0.4034586162;0.281230157;0.3364337896;89662396.13
"2025-10-11 08:00:00";0.3364046229;0.3490002327;0.3209824302;0.3337686851;34383663.71
"2025-10-12 08:00:00";0.3337686851;0.3808686401;0.3283518047;0.3727494866;33223635.87
"2025-10-13 08:00:00";0.3728580351;0.4097663799;0.362733312;0.405452573;36780849.06
"2025-10-14 08:00:00";0.4054609063;0.4559182434;0.3929733469;0.4542556627;120026935.28
"2025-10-15 08:00:00";0.4542297368;0.4632742624;0.4275232699;0.430877829;82144376.43
"2025-10-16 08:00:00";0.4308893675;0.4383500588;0.3932378537;0.4049720395;59905873.11
"2025-10-17 08:00:00";0.4049683358;0.4166203907;0.3642949394;0.3771430703;49978208.34
"2025-10-18 08:00:00";0.3771690197;0.3843532273;0.3669729887;0.3686243945;17506843.4
"2025-10-19 08:00:00";0.3686243945;0.3910125297;0.3638028845;0.3759304621;28656667.2
"2025-10-20 08:00:00";0.3759391578;0.3881171403;0.3562375801;0.3605437462;28680417.98
"2025-10-21 08:00:00";0.3607036394;0.3854620918;0.3500915074;0.3557344132;35857400.33
"2025-10-22 08:00:00";0.3557344132;0.3572554466;0.3360331105;0.3475544627;29999991.41
"2025-10-23 08:00:00";0.3475544627;0.3769205587;0.3466298646;0.3729212795;32967518.27
"2025-10-24 08:00:00";0.3729212795;0.3852894089;0.369428056;0.3764098906;25772740.12
"2025-10-25 08:00:00";0.3764098906;0.3945123503;0.3745680886;0.3880151662;18380829.96
"2025-10-26 08:00:00";0.3880108184;0.4038884807;0.3808506307;0.3981955293;22829063.27
"2025-10-27 08:00:00";0.398199696;0.4039559483;0.3814824064;0.384556412;22227459.13
"2025-10-28 08:00:00";0.384556412;0.4027566861;0.378903941;0.388719941;31478357.54
"2025-10-29 08:00:00";0.3887153955;0.4459728739;0.3835795117;0.4241153761;60685295.16
"2025-10-30 08:00:00";0.4241153761;0.4421604333;0.3845016005;0.4139905391;90682561.55
"2025-10-31 08:00:00";0.413997682;0.4402001993;0.4133654304;0.4340195508;53861376.84
"2025-11-01 08:00:00";0.4340195508;0.4595968393;0.4319163788;0.4571377461;34911492.76
"2025-11-02 08:00:00";0.4569566707;0.4675035351;0.4312207809;0.4421841742;38412195.41
"2025-11-03 08:00:00";0.4421315874;0.4421354311;0.404196422;0.4078832357;47731169.79
"2025-11-04 08:00:00";0.4078792357;0.4152668247;0.3443855427;0.3740390246;56886187.54
"2025-11-05 08:00:00";0.3740477203;0.4310249487;0.3571373615;0.4171318859;57766124.22
"2025-11-06 08:00:00";0.4171318859;0.4258532947;0.3956751018;0.3985681612;47267989.68
"2025-11-07 08:00:00";0.3985636157;0.4547423215;0.3917705953;0.4492833136;43570727.2
"2025-11-08 08:00:00";0.4492913136;0.5005855301;0.4457992961;0.4555558908;89633204.13
"2025-11-09 08:00:00";0.4555558908;0.4927875954;0.4350553945;0.4705761639;44505858.59
"2025-11-10 08:00:00";0.470571816;0.4955179081;0.4576328117;0.4665755264;56289875.69
"2025-11-11 08:00:00";0.4665755264;0.4738299445;0.4310573974;0.4352321074;36320107.67
"2025-11-12 08:00:00";0.4352234117;0.4581807733;0.435150723;0.4381502551;29439820.94
"2025-11-13 08:00:00";0.4381546029;0.4780070467;0.4325176759;0.4486408823;57841760.16
"2025-11-14 08:00:00";0.4486408823;0.4842652884;0.4442027993;0.4486758027;85296816.06
"2025-11-15 08:00:00";0.4482620106;0.4667524903;0.441953163;0.4484430291;34663441.61
"2025-11-16 08:00:00";0.4484430291;0.4834120961;0.4394149434;0.4414938004;62002499.15
"2025-11-17 08:00:00";0.4414604199;0.4500774604;0.381556022;0.3879946696;56745265.39
"2025-11-18 08:00:00";0.3879664564;0.3913777743;0.3677774013;0.389792468;38268993.88
"2025-11-19 08:00:00";0.389792468;0.395044097;0.3501007641;0.3685036126;46423747.65
"2025-11-20 08:00:00";0.3684461755;0.3709080118;0.3154734749;0.3155416195;42153562.23
"2025-11-21 08:00:00";0.3155559052;0.3163388346;0.2715910368;0.2966261549;61621847.33
"2025-11-22 08:00:00";0.2966219882;0.3032576579;0.2831108993;0.2962974214;27236771.95
"2025-11-23 08:00:00";0.2962965085;0.3160881425;0.2923856646;0.3046875794;27156989.83
"2025-11-24 08:00:00";0.3046869584;0.3105749171;0.2922904412;0.3069896344;21657812.96
"2025-11-25 08:00:00";0.3069896344;0.3101119725;0.2907677677;0.2996878784;22856517.87
"2025-11-26 08:00:00";0.2996513114;0.3070580885;0.28820295;0.302713252;19563483.11
"2025-11-27 08:00:00";0.302701252;0.3051209632;0.2881278986;0.2889001029;20964338.97
"2025-11-28 08:00:00";0.2889001286;0.2920511964;0.2676973374;0.2914933813;34150704.07
"2025-11-29 08:00:00";0.2915020769;0.292144443;0.2649911116;0.2714045932;23381637.84
"2025-11-30 08:00:00";0.2713272769;0.278928481;0.2647975041;0.2737029868;18016643.2
"2025-12-01 08:00:00";0.2737029868;0.2737029868;0.2441434503;0.2488474429;32538254.32
"2025-12-02 08:00:00";0.2488474429;0.2754289579;0.2473367161;0.2533379775;27131852.39
"2025-12-03 08:00:00";0.2533338109;0.2542788474;0.2379919477;0.2460604133;37999564.31
"2025-12-04 08:00:00";0.2460562466;0.2714163645;0.2378169512;0.2602363449;41906584.37
"2025-12-05 08:00:00";0.2602488449;0.2809170527;0.2514187586;0.2575289041;47816435.22
"2025-12-06 08:00:00";0.2575214967;0.2874624908;0.255016781;0.2794548953;35005473.46
"2025-12-07 08:00:00";0.2794611453;0.3126524052;0.2682973696;0.2701345252;61015954.68
"2025-12-08 08:00:00";0.2701147057;0.2771592267;0.2582614278;0.266205891;24265089.24
"2025-12-09 08:00:00";0.266205891;0.2795649434;0.2617010923;0.2743700925;15603791.18
"2025-12-10 08:00:00";0.2743700925;0.2864692817;0.2697755631;0.2726637762;17894296.76
"2025-12-11 08:00:00";0.2726628341;0.2798781282;0.258253912;0.269509505;32947270.41
"2025-12-12 08:00:00";0.2695049596;0.2850277167;0.2537150184;0.2621119123;30380594.84
"2025-12-13 08:00:00";0.2621119123;0.2740118885;0.2602398416;0.2722305488;15507932.72
"2025-12-14 08:00:00";0.2722305488;0.2805680855;0.2628121556;0.2632295757;19354067.39
"2025-12-15 08:00:00";0.2632324456;0.2729221879;0.2542616034;0.2631924078;23278521.46
"2025-12-16 08:00:00";0.2631924078;0.2716652642;0.2586593274;0.2696186702;20624863.47
"2025-12-17 08:00:00";0.2696520035;0.2979447596;0.2648767625;0.2730550619;61264783.21
"2025-12-18 08:00:00";0.2730586333;0.2902675514;0.2713756416;0.2727149783;35094399.27
"2025-12-19 08:00:00";0.2727149783;0.3247613062;0.2715077568;0.3172064174;36498742.86
"2025-12-20 08:00:00";0.3172024174;0.3293055353;0.3119477811;0.3245104587;24241476.63
"2025-12-21 08:00:00";0.3245104587;0.3593292262;0.3210932344;0.3463150195;42094528.68
"2025-12-22 08:00:00";0.3463025195;0.3545772437;0.3297619558;0.33159508;26315400.1
"2025-12-23 08:00:00";0.33159508;0.3355419968;0.3128593181;0.3145484279;19499605.25
"2025-12-24 08:00:00";0.3145438824;0.3185173991;0.3033795305;0.3081843331;11518236.35
"2025-12-25 08:00:00";0.3081843331;0.3505703383;0.3074704452;0.334047867;23552404.87
"2025-12-26 08:00:00";0.3340569579;0.3447193361;0.323708734;0.339589056;21736708.4
"2025-12-27 08:00:00";0.339589056;0.3448879108;0.3324639873;0.3371663755;14726844.06
"2025-12-28 08:00:00";0.337170145;0.337170145;0.3211573269;0.3255643807;13544651.53
"2025-12-29 08:00:00";0.3255643807;0.3356579862;0.3131165415;0.3159511054;17224311.93
"2025-12-30 08:00:00";0.3159511054;0.3278086217;0.3107351569;0.3253290525;16454279.56
"2025-12-31 08:00:00";0.3253290525;0.3352276904;0.3178386837;0.3213716283;18720966.49
"2026-01-01 08:00:00";0.3213716283;0.3730456146;0.3182864522;0.3706331872;40740373.43
"2026-01-02 08:00:00";0.3706415205;0.371541549;0.3578455683;0.3675367461;24785094.65
"2026-01-03 08:00:00";0.3675367461;0.3686719309;0.3511484858;0.3658201558;18050812.32
"2026-01-04 08:00:00";0.3658201558;0.3782929002;0.3562812184;0.3730013237;18148568.51
"2026-01-05 08:00:00";0.3729791751;0.3811521429;0.3501720889;0.3775984331;25896735.66
"2026-01-06 08:00:00";0.3775984331;0.4008037932;0.3746162211;0.3895454558;30742192.62
"2026-01-07 08:00:00";0.3895454558;0.3895912875;0.3546261914;0.3774190908;16436379.6
"2026-01-08 08:00:00";0.3775083544;0.3857743048;0.3587312936;0.3845716742;24033363.93
"2026-01-09 08:00:00";0.3845769577;0.4003183568;0.3801671952;0.387794101;26033827
"2026-01-10 08:00:00";0.3879050934;0.3999468126;0.3808316149;0.3951754634;16202178.24
"2026-01-11 08:00:00";0.3951754634;0.4038858796;0.3929049213;0.3994982655;14241524.97
"2026-01-12 08:00:00";0.3994982655;0.407028126;0.3832903721;0.388892384;20540883.61
"2026-01-13 08:00:00";0.3888971459;0.406034188;0.3825813828;0.3975277374;21525264.27
"2026-01-14 08:00:00";0.3975237374;0.4126366215;0.3835633333;0.3895370397;22564240.62
"2026-01-15 08:00:00";0.3895420397;0.3956636175;0.3702169256;0.3757592979;19663714.83
"2026-01-16 08:00:00";0.3757592979;0.3767489091;0.3394851815;0.3617565929;32558279.66
"2026-01-17 08:00:00";0.3617624753;0.3691825031;0.3579601155;0.3653113242;15152021.61
"2026-01-18 08:00:00";0.3653113242;0.3655523687;0.347743097;0.3477528197;10703269.94
"2026-01-19 08:00:00";0.3477719931;0.3620637051;0.3389123183;0.3568951808;20053212.38
"2026-01-20 08:00:00";0.3568951808;0.3727197206;0.3259169888;0.329212504;27503264.97
"2026-01-21 08:00:00";0.329212504;0.345177614;0.3100435947;0.3352363075;31723743.53
"2026-01-22 08:00:00";0.3352363075;0.3575750216;0.3288599077;0.3319402908;128794281.32
"2026-01-23 08:00:00";0.3319402908;0.335335536;0.3187445118;0.3245823145;20451474.68
"2026-01-24 08:00:00";0.3245767589;0.3350683929;0.3234361611;0.3312527684;13346541.68
"2026-01-25 08:00:00";0.3312527684;0.3382101528;0.3070880254;0.3082579738;12701592.35
"2026-01-26 08:00:00";0.3082690849;0.343260428;0.3063016936;0.3407455965;21076295.87
"2026-01-27 08:00:00";0.3407262228;0.3446704527;0.3320294946;0.3426059784;11897168.94
"2026-01-28 08:00:00";0.3426112416;0.363867491;0.3383927453;0.3535216628;19483050.25
"2026-01-29 08:00:00";0.3535236555;0.3573362726;0.3293417263;0.3460490233;23883611.12
"2026-01-30 08:00:00";0.3460490233;0.3491308394;0.3245670553;0.3303038433;18826592.55
"2026-01-31 08:00:00";0.3303038433;0.3310518306;0.2819504025;0.3059396571;21965202.39
"2026-02-01 08:00:00";0.3060031918;0.3097142739;0.2864643323;0.2926813457;17396435.02
"2026-02-02 08:00:00";0.2926578163;0.30179001;0.2787195682;0.2969807952;21898432.79
"2026-02-03 08:00:00";0.296981141;0.3169546768;0.2896990401;0.3053177797;24134944.37
"2026-02-04 08:00:00";0.3053177797;0.3174044796;0.2890818425;0.2979637803;22520410.43
"2026-02-05 08:00:00";0.2979637803;0.2985343184;0.25192985;0.2550273062;26201739.9
"2026-02-06 08:00:00";0.2550220431;0.2864787864;0.2387922226;0.2825648326;24983513.07
"2026-02-07 08:00:00";0.2825648326;0.2875770881;0.2697156144;0.2801492157;18669528.33
"2026-02-08 08:00:00";0.2801492157;0.2904746668;0.2746251069;0.2800619803;11946039.64
"2026-02-09 08:00:00";0.2800596615;0.2901009003;0.2668751533;0.2811337007;14620917.17
